Effect date,Internal code,ISIN code,Symbol,Instrument name,MIC,CurrencyCode,Previous Close Price,Open Price,Open Price Time,High Price,High Price Time,Low Price,Low Price Time,Close Price,Close Price Time,filename,date_inserted,Exchange Name,Instrument Type,PriceUnit,Trading Group,ID
2023-10-31,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2954.24,2954.5,0 days 09:00:03,2987.38,0 days 16:25:15,2954.5,0 days 09:00:03,2987.06,0 days 18:05:02,EuronextIndices-EOD-20231031.csv.zip,2023-11-28,Oslo,index,,86,64414
2023-11-01,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2987.06,2987.06,0 days 09:00:02,2992.78,0 days 16:09:15,2968.97,0 days 12:51:00,2989.62,0 days 18:05:02,EuronextIndices-EOD-20231101.csv.zip,2023-11-28,Oslo,index,,86,52475
2023-11-02,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2989.62,2990.41,0 days 09:00:02,3021.15,0 days 16:03:30,2990.41,0 days 09:00:02,3014.98,0 days 18:05:02,EuronextIndices-EOD-20231102.csv.zip,2023-11-28,Oslo,index,,86,52521
2023-11-03,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3014.98,3015.28,0 days 09:00:03,3026.61,0 days 09:02:15,3007.16,0 days 10:15:45,3016.22,0 days 18:05:02,EuronextIndices-EOD-20231103.csv.zip,2023-11-28,Oslo,index,,86,52570
2023-11-06,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3016.22,3016.52,0 days 09:00:02,3032.62,0 days 11:28:30,3016.52,0 days 09:00:02,3023.59,0 days 18:05:02,EuronextIndices-EOD-20231106.csv.zip,2023-11-28,Oslo,index,,86,64585
2023-11-07,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3023.59,3024.63,0 days 09:00:02,3024.63,0 days 09:00:02,2982.53,0 days 15:44:15,2986.35,0 days 18:05:02,EuronextIndices-EOD-20231107.csv.zip,2023-11-28,Oslo,index,,86,52658
2023-11-08,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2986.35,2985.98,0 days 09:00:02,3021.87,0 days 15:53:30,2976.53,0 days 09:08:30,3016.0,0 days 18:05:02,EuronextIndices-EOD-20231108.csv.zip,2023-11-28,Oslo,index,,86,64670
2023-11-09,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3016.0,3016.84,0 days 09:00:03,3063.6,0 days 15:46:15,3010.77,0 days 09:15:30,3061.63,0 days 18:05:02,EuronextIndices-EOD-20231109.csv.zip,2023-11-28,Oslo,index,,86,52752
2023-11-10,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3061.63,3061.46,0 days 09:00:02,3061.46,0 days 09:00:02,3038.16,0 days 16:25:45,3038.16,0 days 18:05:02,EuronextIndices-EOD-20231110.csv.zip,2023-11-28,Oslo,index,,86,64758
2023-11-13,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3038.16,3037.72,0 days 09:00:02,3055.8,0 days 10:37:45,3037.72,0 days 09:00:02,3052.98,0 days 18:05:02,EuronextIndices-EOD-20231113.csv.zip,2023-11-28,Oslo,index,,86,64806
2023-11-14,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3052.98,3053.11,0 days 09:00:02,3090.69,0 days 15:59:30,3045.71,0 days 09:18:30,3089.17,0 days 18:05:02,EuronextIndices-EOD-20231114.csv.zip,2023-11-28,Oslo,index,,86,52881
2023-11-15,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3089.17,3089.23,0 days 09:00:03,3109.64,0 days 10:24:45,3087.89,0 days 09:00:15,3100.23,0 days 18:05:02,EuronextIndices-EOD-20231115.csv.zip,2023-11-28,Oslo,index,,86,64893
2023-11-16,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3100.23,3099.49,0 days 09:00:03,3103.1,0 days 09:00:15,3062.11,0 days 16:25:45,3062.11,0 days 18:05:02,EuronextIndices-EOD-20231116.csv.zip,2023-11-28,Oslo,index,,86,64944
2023-11-17,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3062.11,3066.95,0 days 09:00:02,3094.16,0 days 15:35:45,3062.17,0 days 09:02:30,3092.81,0 days 18:05:02,EuronextIndices-EOD-20231117.csv.zip,2023-11-28,Oslo,index,,86,53015
2023-11-20,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3092.81,3093.43,0 days 09:00:02,3106.6,0 days 12:06:00,3090.35,0 days 09:00:30,3103.53,0 days 18:05:02,EuronextIndices-EOD-20231120.csv.zip,2023-11-28,Oslo,index,,86,53049
2023-11-21,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3103.53,3103.43,0 days 09:00:03,3111.26,0 days 09:06:30,3069.52,0 days 14:27:30,3072.11,0 days 18:05:02,EuronextIndices-EOD-20231121.csv.zip,2023-11-28,Oslo,index,,86,65081
2023-11-22,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3072.11,3073.08,0 days 09:00:02,3103.03,0 days 10:10:15,3073.08,0 days 09:00:02,3090.86,0 days 18:05:02,EuronextIndices-EOD-20231122.csv.zip,2023-11-28,Oslo,index,,86,53139
2023-11-23,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3090.86,3092.78,0 days 09:00:02,3130.38,0 days 16:25:30,3092.78,0 days 09:00:02,3130.38,0 days 18:05:02,EuronextIndices-EOD-20231123.csv.zip,2023-11-28,Oslo,index,,86,65170
2023-11-24,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3130.38,3130.27,0 days 09:00:02,3148.42,0 days 16:25:30,3126.9,0 days 10:05:15,3148.06,0 days 18:05:02,EuronextIndices-EOD-20231124.csv.zip,2023-11-28,Oslo,index,,86,65206
2023-11-27,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3148.06,3147.55,0 days 09:00:02,3158.16,0 days 10:06:45,3144.22,0 days 10:37:15,3146.19,0 days 18:05:02,EuronextIndices-EOD-20231127.csv.zip,2024-02-21,Oslo,index,,86,73582
2023-11-28,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3146.19,3145.99,0 days 09:00:02,3145.99,0 days 09:00:02,3115.73,0 days 10:23:45,3122.51,0 days 18:05:02,EuronextIndices-EOD-20231128.csv.zip,2024-02-21,Oslo,index,,86,53341
2023-11-29,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3122.51,3122.64,0 days 09:00:03,3128.42,0 days 11:56:15,3105.68,0 days 09:02:30,3117.61,0 days 18:05:02,EuronextIndices-EOD-20231129.csv.zip,2024-02-21,Oslo,index,,86,73660
2023-11-30,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3117.61,3116.3,0 days 09:00:02,3136.19,0 days 11:41:45,3110.62,0 days 09:46:15,3132.8,0 days 18:05:02,EuronextIndices-EOD-20231130.csv.zip,2024-02-21,Oslo,index,,86,73707
2023-12-01,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3132.8,3132.91,0 days 09:00:02,3154.67,0 days 16:08:15,3132.91,0 days 09:00:02,3152.0,0 days 18:05:01,EuronextIndices-EOD-20231201.csv.zip,2024-02-21,Oslo,index,,86,53476
2023-12-04,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3152.0,3151.9,0 days 09:00:02,3157.76,0 days 09:06:15,3125.49,0 days 16:10:00,3129.7,0 days 18:05:02,EuronextIndices-EOD-20231204.csv.zip,2024-02-21,Oslo,index,,86,73791
2023-12-05,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3129.7,3129.99,0 days 09:00:02,3146.66,0 days 10:11:45,3126.74,0 days 09:02:15,3140.15,0 days 18:05:02,EuronextIndices-EOD-20231205.csv.zip,2024-02-21,Oslo,index,,86,53572
2023-12-06,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3140.15,3140.33,0 days 09:00:01,3159.44,0 days 09:34:45,3140.33,0 days 09:00:01,3148.19,0 days 18:05:02,EuronextIndices-EOD-20231206.csv.zip,2024-02-21,Oslo,index,,86,73877
2023-12-07,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3148.19,3148.19,0 days 09:00:05,3148.19,0 days 09:00:05,3120.21,0 days 16:19:00,3123.21,0 days 18:05:02,EuronextIndices-EOD-20231207.csv.zip,2024-02-21,Oslo,index,,86,73919
2023-12-08,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3123.21,3123.06,0 days 09:00:02,3139.59,0 days 16:25:30,3111.28,0 days 14:35:00,3139.53,0 days 18:05:02,EuronextIndices-EOD-20231208.csv.zip,2024-02-21,Oslo,index,,86,53713
2023-12-11,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3139.53,3139.31,0 days 09:00:01,3169.54,0 days 16:25:45,3139.31,0 days 09:00:01,3169.54,0 days 18:05:02,EuronextIndices-EOD-20231211.csv.zip,2024-02-21,Oslo,index,,86,74008
2023-12-12,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3169.54,3169.66,0 days 09:00:02,3179.73,0 days 09:36:00,3145.2,0 days 15:44:30,3157.29,0 days 18:05:02,EuronextIndices-EOD-20231212.csv.zip,2024-02-21,Oslo,index,,86,74050
2023-12-13,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3157.29,3156.84,0 days 09:00:02,3157.69,0 days 13:04:45,3130.94,0 days 09:50:30,3149.49,0 days 18:05:02,EuronextIndices-EOD-20231213.csv.zip,2024-02-21,Oslo,index,,86,74105
2023-12-14,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3149.49,3149.86,0 days 09:00:02,3208.85,0 days 09:34:15,3149.86,0 days 09:00:02,3186.52,0 days 18:05:02,EuronextIndices-EOD-20231214.csv.zip,2024-02-21,Oslo,index,,86,53884
2023-12-15,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3186.52,3186.48,0 days 09:00:03,3213.26,0 days 11:56:30,3186.48,0 days 09:00:03,3187.12,0 days 18:05:02,EuronextIndices-EOD-20231215.csv.zip,2024-02-21,Oslo,index,,86,74190
2023-12-18,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3187.12,3187.47,0 days 09:00:02,3209.68,0 days 12:40:15,3187.47,0 days 09:00:02,3201.58,0 days 18:05:02,EuronextIndices-EOD-20231218.csv.zip,2024-02-21,Oslo,index,,86,74228
2023-12-19,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3201.58,3201.66,0 days 09:00:03,3208.91,0 days 09:51:00,3185.02,0 days 15:34:15,3189.85,0 days 18:05:02,EuronextIndices-EOD-20231219.csv.zip,2024-02-21,Oslo,index,,86,74268
2023-12-20,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3189.85,3189.82,0 days 09:00:04,3203.33,0 days 09:39:00,3168.14,0 days 12:16:45,3173.65,0 days 18:05:02,EuronextIndices-EOD-20231220.csv.zip,2024-02-21,Oslo,index,,86,74314
2023-12-21,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3173.65,3172.93,0 days 09:00:02,3172.93,0 days 09:00:02,3152.41,0 days 09:04:00,3163.88,0 days 18:05:02,EuronextIndices-EOD-20231221.csv.zip,2024-02-21,Oslo,index,,86,74360
2023-12-22,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3163.88,3164.59,0 days 09:00:03,3171.29,0 days 16:25:30,3159.75,0 days 09:03:30,3171.29,0 days 18:05:02,EuronextIndices-EOD-20231222.csv.zip,2024-02-21,Oslo,index,,86,54154
2023-12-27,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3171.29,3169.25,0 days 09:00:02,3203.51,0 days 13:04:30,3169.25,0 days 09:00:02,3196.75,0 days 18:05:02,EuronextIndices-EOD-20231227.csv.zip,2024-02-21,Oslo,index,,86,54198
2023-12-28,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3196.75,3196.75,0 days 09:00:02,3205.34,0 days 16:25:15,3189.19,0 days 12:39:30,3205.21,0 days 18:05:02,EuronextIndices-EOD-20231228.csv.zip,2024-02-21,Oslo,index,,86,74499
2023-12-29,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3205.21,3205.0,0 days 09:00:02,3218.16,0 days 16:25:30,3202.0,0 days 09:00:15,3217.99,0 days 18:05:02,EuronextIndices-EOD-20231229.csv.zip,2024-02-21,Oslo,index,,86,54286
2024-01-02,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3217.99,3217.96,0 days 09:00:03,3239.06,0 days 09:32:30,3201.74,0 days 14:16:00,3206.96,0 days 18:05:02,EuronextIndices-EOD-20240102.csv.zip,2024-02-21,Oslo,index,,86,54329
2024-01-03,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3206.96,3206.9,0 days 09:00:02,3211.44,0 days 09:03:45,3188.68,0 days 11:04:15,3199.17,0 days 18:05:02,EuronextIndices-EOD-20240103.csv.zip,2024-02-21,Oslo,index,,86,54374
2024-01-04,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3199.17,3199.44,0 days 09:00:02,3239.89,0 days 11:37:45,3199.44,0 days 09:00:02,3230.18,0 days 18:05:02,EuronextIndices-EOD-20240104.csv.zip,2024-02-21,Oslo,index,,86,74677
2024-01-05,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3230.18,3230.3,0 days 09:00:01,3234.86,0 days 09:17:00,3209.69,0 days 14:31:45,3230.28,0 days 18:05:02,EuronextIndices-EOD-20240105.csv.zip,2024-02-21,Oslo,index,,86,54465
2024-01-08,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3230.28,3230.34,0 days 09:00:02,3237.21,0 days 16:25:30,3207.62,0 days 10:35:15,3237.21,0 days 18:05:02,EuronextIndices-EOD-20240108.csv.zip,2024-02-21,Oslo,index,,86,54507
2024-01-09,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3237.21,3237.38,0 days 09:00:02,3253.74,0 days 13:56:30,3220.84,0 days 09:41:45,3232.54,0 days 18:05:02,EuronextIndices-EOD-20240109.csv.zip,2024-02-21,Oslo,index,,86,54542
2024-01-10,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3232.54,3232.64,0 days 09:00:03,3242.46,0 days 14:35:15,3218.02,0 days 09:06:15,3228.59,0 days 18:05:02,EuronextIndices-EOD-20240110.csv.zip,2024-02-21,Oslo,index,,86,74876
2024-01-11,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3228.59,3229.24,0 days 09:00:02,3241.48,0 days 14:24:15,3211.15,0 days 16:25:45,3211.15,0 days 18:05:02,EuronextIndices-EOD-20240111.csv.zip,2024-02-21,Oslo,index,,86,54620
2024-01-12,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3211.15,3210.44,0 days 09:00:02,3241.42,0 days 11:55:15,3210.44,0 days 09:00:02,3230.3,0 days 18:05:02,EuronextIndices-EOD-20240112.csv.zip,2024-02-21,Oslo,index,,86,54663
2024-01-15,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3230.3,3230.74,0 days 09:00:03,3234.92,0 days 09:16:15,3212.88,0 days 10:04:15,3221.07,0 days 18:05:02,EuronextIndices-EOD-20240115.csv.zip,2024-02-21,Oslo,index,,86,54704
2024-01-16,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3221.07,3220.36,0 days 09:00:02,3225.64,0 days 14:43:15,3191.12,0 days 09:05:30,3218.06,0 days 18:05:02,EuronextIndices-EOD-20240116.csv.zip,2024-02-21,Oslo,index,,86,75059
2024-01-17,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3218.06,3217.4,0 days 09:00:02,3217.4,0 days 09:00:02,3179.07,0 days 10:51:45,3197.35,0 days 18:05:02,EuronextIndices-EOD-20240117.csv.zip,2024-02-21,Oslo,index,,86,75091
2024-01-18,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3197.35,3197.51,0 days 09:00:02,3232.52,0 days 16:04:15,3197.51,0 days 09:00:02,3227.92,0 days 18:05:02,EuronextIndices-EOD-20240118.csv.zip,2024-02-21,Oslo,index,,86,54849
2024-01-19,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3227.92,3227.92,0 days 09:00:03,3263.53,0 days 09:07:45,3227.92,0 days 09:00:03,3244.51,0 days 18:05:02,EuronextIndices-EOD-20240119.csv.zip,2024-02-21,Oslo,index,,86,54898
2024-01-22,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3244.51,3244.64,0 days 09:00:02,3255.87,0 days 09:01:15,3237.79,0 days 14:49:15,3249.82,0 days 18:05:02,EuronextIndices-EOD-20240122.csv.zip,2024-02-21,Oslo,index,,86,54946
2024-01-23,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3249.82,3249.89,0 days 09:00:02,3265.03,0 days 16:25:30,3240.22,0 days 11:15:45,3264.88,0 days 18:05:02,EuronextIndices-EOD-20240123.csv.zip,2024-02-21,Oslo,index,,86,75263
2024-01-24,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3264.88,3265.21,0 days 09:00:04,3273.74,0 days 11:16:15,3259.52,0 days 10:22:00,3264.53,0 days 18:05:02,EuronextIndices-EOD-20240124.csv.zip,2024-02-21,Oslo,index,,86,75304
2024-01-25,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3264.53,3264.92,0 days 09:00:02,3270.64,0 days 10:03:45,3229.73,0 days 12:05:00,3250.11,0 days 18:05:02,EuronextIndices-EOD-20240125.csv.zip,2024-02-21,Oslo,index,,86,55085
2024-01-26,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3250.11,3249.89,0 days 09:00:03,3260.68,0 days 15:34:00,3238.34,0 days 09:24:30,3259.97,0 days 18:05:02,EuronextIndices-EOD-20240126.csv.zip,2024-02-21,Oslo,index,,86,55125
2024-01-29,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3259.97,3259.72,0 days 09:00:02,3266.04,0 days 09:10:30,3244.01,0 days 16:13:00,3245.85,0 days 18:05:02,EuronextIndices-EOD-20240129.csv.zip,2024-02-21,Oslo,index,,86,75448
2024-01-30,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3245.85,3245.87,0 days 09:00:02,3251.28,0 days 10:40:00,3229.25,0 days 16:17:00,3229.92,0 days 18:05:02,EuronextIndices-EOD-20240130.csv.zip,2024-02-21,Oslo,index,,86,75490
2024-01-31,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3229.92,3229.35,0 days 09:00:02,3230.0,0 days 09:00:15,3213.23,0 days 16:25:45,3213.23,0 days 18:05:02,EuronextIndices-EOD-20240131.csv.zip,2024-02-21,Oslo,index,,86,55261
2024-02-01,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3213.23,3213.23,0 days 09:00:02,3215.44,0 days 10:13:45,3197.13,0 days 09:10:30,3206.24,0 days 18:05:02,EuronextIndices-EOD-20240201.csv.zip,2024-02-21,Oslo,index,,86,55311
2024-02-02,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3206.24,3206.24,0 days 09:00:03,3217.17,0 days 13:40:15,3192.46,0 days 10:02:30,3196.78,0 days 18:05:02,EuronextIndices-EOD-20240202.csv.zip,2024-02-21,Oslo,index,,86,75613
2024-02-05,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3196.78,3197.03,0 days 09:00:02,3205.9,0 days 09:27:45,3174.83,0 days 16:20:15,3175.83,0 days 18:05:02,EuronextIndices-EOD-20240205.csv.zip,2024-02-21,Oslo,index,,86,75661
2024-02-06,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3175.83,3175.96,0 days 09:00:02,3191.51,0 days 09:15:30,3163.26,0 days 11:21:30,3182.36,0 days 18:05:02,EuronextIndices-EOD-20240206.csv.zip,2024-02-21,Oslo,index,,86,75706
2024-02-07,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3182.36,3183.25,0 days 09:00:02,3183.25,0 days 09:00:02,3157.53,0 days 11:55:15,3166.19,0 days 18:05:02,EuronextIndices-EOD-20240207.csv.zip,2024-02-21,Oslo,index,,86,55485
2024-02-08,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3166.19,3166.28,0 days 09:00:02,3176.72,0 days 09:14:15,3149.39,0 days 16:25:45,3149.39,0 days 18:05:02,EuronextIndices-EOD-20240208.csv.zip,2024-02-21,Oslo,index,,86,75787
2024-02-09,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3149.39,3149.35,0 days 09:00:02,3167.15,0 days 13:49:30,3140.1,0 days 09:16:30,3160.07,0 days 18:05:02,EuronextIndices-EOD-20240209.csv.zip,2024-02-21,Oslo,index,,86,75832
2024-02-12,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3160.07,3160.34,0 days 09:00:05,3194.96,0 days 11:46:45,3160.34,0 days 09:00:05,3190.86,0 days 18:05:02,EuronextIndices-EOD-20240212.csv.zip,2024-02-21,Oslo,index,,86,55624
2024-02-13,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3190.86,3191.14,0 days 09:00:02,3198.23,0 days 09:00:45,3180.37,0 days 16:15:00,3183.94,0 days 18:05:02,EuronextIndices-EOD-20240213.csv.zip,2024-02-21,Oslo,index,,86,55678
2024-02-14,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3183.94,3183.94,0 days 09:00:03,3215.86,0 days 12:01:45,3182.06,0 days 09:00:30,3205.07,0 days 18:05:02,EuronextIndices-EOD-20240214.csv.zip,2024-02-21,Oslo,index,,86,55724
2024-02-15,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3205.07,3204.95,0 days 09:00:03,3226.43,0 days 10:00:45,3197.29,0 days 14:56:45,3213.29,0 days 18:05:02,EuronextIndices-EOD-20240215.csv.zip,2024-02-21,Oslo,index,,86,75995
2024-02-16,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3213.29,3214.02,0 days 09:00:03,3239.61,0 days 14:28:45,3214.02,0 days 09:00:03,3231.61,0 days 18:05:02,EuronextIndices-EOD-20240216.csv.zip,2024-03-11,Oslo,index,,86,55821
2024-02-19,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3231.61,3231.7,0 days 09:00:03,3236.44,0 days 09:05:15,3218.23,0 days 11:29:45,3231.59,0 days 18:05:02,EuronextIndices-EOD-20240219.csv.zip,2024-03-11,Oslo,index,,86,55862
2024-02-20,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3231.59,3231.59,0 days 09:00:02,3231.59,0 days 09:00:02,3207.14,0 days 15:32:15,3225.99,0 days 18:05:02,EuronextIndices-EOD-20240220.csv.zip,2024-03-11,Oslo,index,,86,55907
2024-02-21,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3225.99,3231.84,0 days 09:00:02,3232.45,0 days 11:51:15,3214.36,0 days 09:34:30,3221.86,0 days 18:05:02,EuronextIndices-EOD-20240221.csv.zip,2024-03-11,Oslo,index,,86,76166
2024-02-22,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3221.86,3222.52,0 days 09:00:02,3247.03,0 days 09:03:45,3222.52,0 days 09:00:02,3230.74,0 days 18:05:02,EuronextIndices-EOD-20240222.csv.zip,2024-03-11,Oslo,index,,86,76216
2024-02-23,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3230.74,3234.03,0 days 09:00:02,3240.56,0 days 09:00:30,3214.5,0 days 09:45:15,3225.47,0 days 18:05:02,EuronextIndices-EOD-20240223.csv.zip,2024-03-11,Oslo,index,,86,56041
2024-02-26,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3225.47,3225.4,0 days 09:00:03,3243.26,0 days 15:34:15,3219.66,0 days 09:00:15,3238.58,0 days 18:05:02,EuronextIndices-EOD-20240226.csv.zip,2024-03-11,Oslo,index,,86,76304
2024-02-27,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3238.58,3238.29,0 days 09:00:02,3249.97,0 days 09:05:30,3222.26,0 days 14:45:15,3228.08,0 days 18:05:02,EuronextIndices-EOD-20240227.csv.zip,2024-03-11,Oslo,index,,86,76354
2024-02-28,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3228.08,3228.19,0 days 09:00:03,3240.21,0 days 09:41:00,3222.13,0 days 13:03:15,3233.29,0 days 18:05:02,EuronextIndices-EOD-20240228.csv.zip,2024-03-11,Oslo,index,,86,76397
2024-02-29,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3233.29,3233.29,0 days 09:00:02,3256.44,0 days 16:05:45,3233.29,0 days 09:00:02,3250.15,0 days 18:05:02,EuronextIndices-EOD-20240229.csv.zip,2024-03-11,Oslo,index,,86,56217
2024-03-01,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3250.15,3251.93,0 days 09:00:02,3285.59,0 days 14:14:30,3251.93,0 days 09:00:02,3271.9,0 days 18:05:02,EuronextIndices-EOD-20240301.csv.zip,2024-03-11,Oslo,index,,86,76485
2024-03-04,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3271.9,3272.71,0 days 09:00:02,3283.97,0 days 09:01:15,3254.33,0 days 11:18:30,3258.94,0 days 18:05:02,EuronextIndices-EOD-20240304.csv.zip,2024-03-11,Oslo,index,,86,56310
2024-03-05,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3258.94,3261.51,0 days 09:00:03,3266.86,0 days 10:04:30,3249.53,0 days 09:01:30,3251.02,0 days 18:05:02,EuronextIndices-EOD-20240305.csv.zip,2024-03-11,Oslo,index,,86,76578
2024-03-06,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3251.02,3250.94,0 days 09:00:02,3263.3,0 days 11:03:00,3237.32,0 days 16:25:30,3237.32,0 days 18:05:02,EuronextIndices-EOD-20240306.csv.zip,2024-03-11,Oslo,index,,86,56397
2024-03-07,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3237.32,3237.5,0 days 09:00:02,3263.47,0 days 15:15:15,3230.93,0 days 09:13:00,3257.13,0 days 18:05:02,EuronextIndices-EOD-20240307.csv.zip,2024-03-11,Oslo,index,,86,76655
2024-03-08,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3257.13,3257.33,0 days 09:00:05,3276.43,0 days 15:49:15,3257.33,0 days 09:00:05,3267.32,0 days 18:05:02,EuronextIndices-EOD-20240308.csv.zip,2024-03-11,Oslo,index,,86,76702
2024-03-11,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3267.32,3268.49,0 days 09:00:02,3268.49,0 days 09:00:02,3234.33,0 days 15:56:30,3241.74,0 days 18:05:02,EuronextIndices-EOD-20240311.csv.zip,2024-03-13,Oslo,index,,86,76751
2024-03-12,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3241.74,3242.59,0 days 09:00:02,3275.56,0 days 10:51:30,3242.59,0 days 09:00:02,3275.18,0 days 18:05:02,EuronextIndices-EOD-20240312.csv.zip,2024-03-14,Oslo,index,,86,56574
2024-03-13,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3275.18,3275.29,0 days 09:00:02,3304.11,0 days 16:25:30,3274.98,0 days 09:40:15,3304.11,0 days 18:05:02,EuronextIndices-EOD-20240313.csv.zip,2024-03-15,Oslo,index,,86,76852
